,ctx_item_id,arima_orer,seasonal_order,aic,arima_order_p,arima_order_d,arima_order_q,seasonal_order_p,seasonal_order_d,seasonal_order_q,seasonal_order_m
196,HOUSEHOLD_1_465,"(3, 2, 1)","(0, 0, 0, 12)",434.49712017999667,3.0,2.0,1.0,0.0,0.0,0.0,12.0
197,HOUSEHOLD_1_473,"(2, 0, 0)","(0, 0, 0, 12)",336.949592017226,2.0,0.0,0.0,0.0,0.0,0.0,12.0
198,HOUSEHOLD_1_498,"(3, 0, 1)","(0, 0, 1, 12)",511.4255282429926,3.0,0.0,1.0,0.0,0.0,1.0,12.0
199,HOUSEHOLD_1_503,"(4, 0, 0)","(0, 0, 0, 12)",488.114602676328,4.0,0.0,0.0,0.0,0.0,0.0,12.0
200,HOUSEHOLD_1_514,"(2, 0, 0)","(0, 0, 0, 12)",404.5732531604116,2.0,0.0,0.0,0.0,0.0,0.0,12.0
201,HOUSEHOLD_1_516,"(0, 1, 0)","(0, 0, 0, 12)",497.84944287601036,0.0,1.0,0.0,0.0,0.0,0.0,12.0
202,HOUSEHOLD_1_517,"(3, 0, 0)","(1, 1, 0, 12)",247.52859314420627,3.0,0.0,0.0,1.0,1.0,0.0,12.0
203,HOUSEHOLD_1_535,"(1, 0, 2)","(0, 0, 0, 12)",669.9281678862425,1.0,0.0,2.0,0.0,0.0,0.0,12.0
204,HOUSEHOLD_2_176,"(5, 0, 0)","(0, 0, 1, 12)",609.4341284210619,5.0,0.0,0.0,0.0,0.0,1.0,12.0
205,FOODS_1_045,"(5, 0, 0)","(1, 0, 0, 12)",587.7497866273781,5.0,0.0,0.0,1.0,0.0,0.0,12.0
206,FOODS_1_110,"(2, 0, 1)","(0, 0, 0, 12)",559.5256509356662,2.0,0.0,1.0,0.0,0.0,0.0,12.0
207,FOODS_1_112,"(4, 1, 0)","(0, 0, 0, 12)",537.8911323928193,4.0,1.0,0.0,0.0,0.0,0.0,12.0
208,FOODS_1_113,"(2, 0, 0)","(0, 0, 0, 12)",537.9693019508042,2.0,0.0,0.0,0.0,0.0,0.0,12.0
209,FOODS_1_130,"(2, 1, 2)","(0, 0, 0, 12)",498.2360669961077,2.0,1.0,2.0,0.0,0.0,0.0,12.0
210,FOODS_1_172,"(1, 1, 0)","(0, 0, 1, 12)",521.3285920232163,1.0,1.0,0.0,0.0,0.0,1.0,12.0
211,FOODS_1_173,"(0, 1, 1)","(0, 0, 1, 12)",667.7799139989048,0.0,1.0,1.0,0.0,0.0,1.0,12.0
212,FOODS_1_202,"(2, 0, 0)","(1, 0, 0, 12)",326.377443766971,2.0,0.0,0.0,1.0,0.0,0.0,12.0
213,FOODS_2_019,"(1, 1, 0)","(2, 0, 0, 12)",777.6194393356967,1.0,1.0,0.0,2.0,0.0,0.0,12.0
214,FOODS_2_021,"(3, 1, 0)","(0, 0, 0, 12)",668.0244282213075,3.0,1.0,0.0,0.0,0.0,0.0,12.0
215,FOODS_2_030,"(2, 0, 0)","(2, 0, 0, 12)",539.4113105851525,2.0,0.0,0.0,2.0,0.0,0.0,12.0
216,FOODS_2_047,"(2, 0, 0)","(0, 0, 1, 12)",534.0502573904264,2.0,0.0,0.0,0.0,0.0,1.0,12.0
217,FOODS_2_054,"(0, 1, 3)","(0, 0, 0, 12)",551.8442171689039,0.0,1.0,3.0,0.0,0.0,0.0,12.0
218,FOODS_2_075,"(2, 1, 0)","(0, 1, 0, 12)",374.95712122260846,2.0,1.0,0.0,0.0,1.0,0.0,12.0
219,FOODS_2_115,"(0, 1, 1)","(1, 0, 0, 12)",272.6184262183628,0.0,1.0,1.0,1.0,0.0,0.0,12.0
220,FOODS_2_184,"(2, 0, 0)","(0, 0, 1, 12)",486.27258260432654,2.0,0.0,0.0,0.0,0.0,1.0,12.0
221,FOODS_2_201,"(0, 0, 0)","(0, 1, 0, 12)",100.55941250400073,0.0,0.0,0.0,0.0,1.0,0.0,12.0
222,FOODS_2_283,"(2, 1, 0)","(1, 0, 0, 12)",615.6391139788337,2.0,1.0,0.0,1.0,0.0,0.0,12.0
223,FOODS_2_325,"(1, 1, 0)","(0, 0, 0, 12)",542.3836168697021,1.0,1.0,0.0,0.0,0.0,0.0,12.0
224,FOODS_2_326,"(5, 0, 0)","(0, 0, 0, 12)",600.0747376515866,5.0,0.0,0.0,0.0,0.0,0.0,12.0
225,FOODS_2_357,"(4, 1, 0)","(0, 0, 0, 12)",505.1070711025888,4.0,1.0,0.0,0.0,0.0,0.0,12.0
226,FOODS_2_374,"(1, 1, 0)","(0, 0, 1, 12)",531.7546148136686,1.0,1.0,0.0,0.0,0.0,1.0,12.0
227,FOODS_2_396,"(1, 0, 0)","(0, 0, 0, 12)",443.8824199803754,1.0,0.0,0.0,0.0,0.0,0.0,12.0
228,FOODS_3_034,,,,,,,,,,
229,FOODS_3_067,"(2, 1, 3)","(0, 0, 0, 12)",508.605115814961,2.0,1.0,3.0,0.0,0.0,0.0,12.0
230,FOODS_3_070,"(3, 1, 0)","(1, 0, 0, 12)",374.691506037435,3.0,1.0,0.0,1.0,0.0,0.0,12.0
231,FOODS_3_076,"(2, 0, 0)","(0, 0, 0, 12)",677.5715721883386,2.0,0.0,0.0,0.0,0.0,0.0,12.0
232,FOODS_3_086,"(2, 0, 0)","(0, 0, 1, 12)",749.9254825104757,2.0,0.0,0.0,0.0,0.0,1.0,12.0
233,FOODS_3_113,"(2, 1, 2)","(1, 0, 1, 12)",599.5054714618177,2.0,1.0,2.0,1.0,0.0,1.0,12.0
234,FOODS_3_131,"(5, 0, 0)","(0, 0, 0, 12)",518.1495833792451,5.0,0.0,0.0,0.0,0.0,0.0,12.0
235,FOODS_3_133,"(2, 0, 0)","(0, 0, 0, 12)",705.7818838607553,2.0,0.0,0.0,0.0,0.0,0.0,12.0
236,FOODS_3_135,,,,,,,,,,
237,FOODS_3_139,"(2, 0, 0)","(0, 0, 0, 12)",568.6294152666984,2.0,0.0,0.0,0.0,0.0,0.0,12.0
238,FOODS_3_154,"(4, 1, 0)","(0, 0, 0, 12)",572.8902553271855,4.0,1.0,0.0,0.0,0.0,0.0,12.0
239,FOODS_3_184,"(1, 0, 0)","(0, 0, 0, 12)",582.7150562613165,1.0,0.0,0.0,0.0,0.0,0.0,12.0
240,FOODS_3_226,"(2, 0, 0)","(0, 0, 0, 12)",637.3371300469825,2.0,0.0,0.0,0.0,0.0,0.0,12.0
241,FOODS_3_230,"(2, 0, 0)","(0, 0, 0, 12)",542.8915319861021,2.0,0.0,0.0,0.0,0.0,0.0,12.0
242,FOODS_3_237,"(2, 0, 0)","(0, 0, 0, 12)",401.8855223772964,2.0,0.0,0.0,0.0,0.0,0.0,12.0
243,FOODS_3_257,"(1, 0, 3)","(0, 0, 0, 12)",610.2333956932516,1.0,0.0,3.0,0.0,0.0,0.0,12.0
244,FOODS_3_271,"(3, 0, 0)","(0, 0, 0, 12)",572.437002365779,3.0,0.0,0.0,0.0,0.0,0.0,12.0
245,FOODS_3_273,"(5, 0, 0)","(0, 0, 0, 12)",586.5113025338346,5.0,0.0,0.0,0.0,0.0,0.0,12.0
246,FOODS_3_300,"(1, 1, 0)","(0, 0, 0, 12)",591.2003352260616,1.0,1.0,0.0,0.0,0.0,0.0,12.0
247,FOODS_3_304,"(0, 1, 0)","(0, 0, 0, 12)",509.22140187524406,0.0,1.0,0.0,0.0,0.0,0.0,12.0
248,FOODS_3_305,"(2, 0, 0)","(0, 0, 0, 12)",561.1076789696139,2.0,0.0,0.0,0.0,0.0,0.0,12.0
249,FOODS_3_311,"(0, 1, 1)","(0, 0, 0, 12)",575.9758549252844,0.0,1.0,1.0,0.0,0.0,0.0,12.0
250,FOODS_3_335,"(1, 0, 2)","(0, 0, 0, 12)",440.16665599250814,1.0,0.0,2.0,0.0,0.0,0.0,12.0
251,FOODS_3_356,"(2, 0, 0)","(0, 0, 0, 12)",530.6876988081559,2.0,0.0,0.0,0.0,0.0,0.0,12.0
252,FOODS_3_363,"(3, 1, 0)","(1, 0, 0, 12)",629.6050571941169,3.0,1.0,0.0,1.0,0.0,0.0,12.0
253,FOODS_3_388,"(1, 0, 2)","(0, 0, 0, 12)",570.2386490952996,1.0,0.0,2.0,0.0,0.0,0.0,12.0
254,FOODS_3_399,"(1, 0, 0)","(0, 0, 0, 12)",382.55755419026656,1.0,0.0,0.0,0.0,0.0,0.0,12.0
255,FOODS_3_413,"(0, 1, 0)","(0, 0, 0, 12)",585.8760450619218,0.0,1.0,0.0,0.0,0.0,0.0,12.0
256,FOODS_3_418,"(2, 0, 2)","(0, 0, 0, 12)",473.5739382718755,2.0,0.0,2.0,0.0,0.0,0.0,12.0
257,FOODS_3_439,"(1, 1, 0)","(0, 0, 1, 12)",227.7065265496706,1.0,1.0,0.0,0.0,0.0,1.0,12.0
258,FOODS_3_446,"(5, 1, 0)","(0, 0, 0, 12)",614.5565166892682,5.0,1.0,0.0,0.0,0.0,0.0,12.0
259,FOODS_3_449,"(5, 0, 0)","(0, 0, 1, 12)",605.2434138457893,5.0,0.0,0.0,0.0,0.0,1.0,12.0
260,FOODS_3_459,"(3, 1, 0)","(0, 0, 0, 12)",470.59143410932654,3.0,1.0,0.0,0.0,0.0,0.0,12.0
261,FOODS_3_469,"(2, 0, 0)","(0, 0, 0, 12)",566.4366817078777,2.0,0.0,0.0,0.0,0.0,0.0,12.0
262,FOODS_3_481,"(1, 1, 0)","(0, 0, 0, 12)",627.794148599505,1.0,1.0,0.0,0.0,0.0,0.0,12.0
263,FOODS_3_485,"(3, 1, 0)","(0, 0, 0, 12)",531.0783608950383,3.0,1.0,0.0,0.0,0.0,0.0,12.0
264,FOODS_3_498,"(5, 0, 0)","(0, 0, 0, 12)",676.4436681690996,5.0,0.0,0.0,0.0,0.0,0.0,12.0
265,FOODS_3_502,"(0, 1, 1)","(0, 0, 0, 12)",267.53984593260236,0.0,1.0,1.0,0.0,0.0,0.0,12.0
266,FOODS_3_505,"(2, 0, 0)","(0, 0, 1, 12)",468.247215415139,2.0,0.0,0.0,0.0,0.0,1.0,12.0
267,FOODS_3_525,"(2, 0, 0)","(1, 0, 0, 12)",198.2425708645448,2.0,0.0,0.0,1.0,0.0,0.0,12.0
268,FOODS_3_547,"(0, 1, 0)","(0, 0, 0, 12)",684.256674261816,0.0,1.0,0.0,0.0,0.0,0.0,12.0
269,FOODS_3_561,"(2, 0, 0)","(0, 0, 0, 12)",266.10943560406713,2.0,0.0,0.0,0.0,0.0,0.0,12.0
270,FOODS_3_566,"(2, 0, 0)","(0, 0, 0, 12)",388.31124004282054,2.0,0.0,0.0,0.0,0.0,0.0,12.0
271,FOODS_3_611,"(3, 1, 1)","(0, 0, 0, 12)",509.14072762197014,3.0,1.0,1.0,0.0,0.0,0.0,12.0
272,FOODS_3_614,"(2, 0, 3)","(0, 0, 0, 12)",661.9701161793015,2.0,0.0,3.0,0.0,0.0,0.0,12.0
273,FOODS_3_616,"(0, 1, 1)","(0, 0, 0, 12)",481.3729239613903,0.0,1.0,1.0,0.0,0.0,0.0,12.0
274,FOODS_3_634,"(2, 0, 2)","(1, 0, 1, 12)",559.0169467504402,2.0,0.0,2.0,1.0,0.0,1.0,12.0
275,FOODS_3_636,,,,,,,,,,
276,FOODS_3_653,"(1, 0, 2)","(0, 0, 0, 12)",335.49285226589404,1.0,0.0,2.0,0.0,0.0,0.0,12.0
277,FOODS_3_661,"(0, 0, 0)","(0, 1, 0, 12)",74.21253567439996,0.0,0.0,0.0,0.0,1.0,0.0,12.0
278,FOODS_3_675,"(2, 0, 0)","(0, 0, 0, 12)",521.1234217765351,2.0,0.0,0.0,0.0,0.0,0.0,12.0
279,FOODS_3_683,,,,,,,,,,
280,FOODS_3_732,"(1, 1, 2)","(0, 0, 0, 12)",586.200578699914,1.0,1.0,2.0,0.0,0.0,0.0,12.0
281,FOODS_3_752,"(4, 1, 4)","(0, 0, 1, 12)",689.6157142347653,4.0,1.0,4.0,0.0,0.0,1.0,12.0
282,FOODS_3_772,"(5, 0, 1)","(0, 0, 0, 12)",634.2711572644364,5.0,0.0,1.0,0.0,0.0,0.0,12.0
283,FOODS_3_782,"(5, 0, 0)","(0, 0, 0, 12)",617.2227595223981,5.0,0.0,0.0,0.0,0.0,0.0,12.0
284,FOODS_3_787,"(2, 0, 0)","(0, 0, 0, 12)",571.2371037945588,2.0,0.0,0.0,0.0,0.0,0.0,12.0
285,FOODS_3_788,"(1, 1, 0)","(0, 0, 1, 12)",570.6949143660989,1.0,1.0,0.0,0.0,0.0,1.0,12.0
286,FOODS_3_793,"(2, 0, 0)","(1, 0, 0, 12)",506.1629920352516,2.0,0.0,0.0,1.0,0.0,0.0,12.0
287,FOODS_3_807,"(5, 0, 0)","(0, 0, 0, 12)",602.1833390760747,5.0,0.0,0.0,0.0,0.0,0.0,12.0
288,FOODS_3_810,"(0, 1, 1)","(1, 0, 0, 12)",485.9941297693908,0.0,1.0,1.0,1.0,0.0,0.0,12.0
289,FOODS_3_819,"(2, 1, 0)","(0, 0, 0, 12)",614.259572316566,2.0,1.0,0.0,0.0,0.0,0.0,12.0
290,FOODS_3_822,"(4, 0, 2)","(0, 0, 0, 12)",653.5149669587136,4.0,0.0,2.0,0.0,0.0,0.0,12.0
291,HOBBIES_1_067,"(3, 1, 0)","(0, 0, 1, 12)",659.022105173333,3.0,1.0,0.0,0.0,0.0,1.0,12.0
292,HOBBIES_1_074,"(2, 0, 0)","(0, 0, 0, 12)",444.5256279564728,2.0,0.0,0.0,0.0,0.0,0.0,12.0
293,HOBBIES_1_134,"(1, 1, 3)","(0, 0, 0, 12)",457.90142527935546,1.0,1.0,3.0,0.0,0.0,0.0,12.0
294,HOBBIES_1_148,"(3, 0, 0)","(0, 0, 0, 12)",242.66191136204435,3.0,0.0,0.0,0.0,0.0,0.0,12.0
295,HOBBIES_1_155,,,,,,,,,,
296,HOBBIES_1_254,"(4, 0, 4)","(0, 0, 1, 12)",665.2831582456869,4.0,0.0,4.0,0.0,0.0,1.0,12.0
297,HOBBIES_1_261,"(5, 1, 1)","(0, 0, 0, 12)",621.3086597994084,5.0,1.0,1.0,0.0,0.0,0.0,12.0
298,HOBBIES_1_268,"(2, 0, 0)","(0, 0, 0, 12)",737.8306793101544,2.0,0.0,0.0,0.0,0.0,0.0,12.0
299,HOBBIES_1_278,"(0, 1, 1)","(0, 0, 0, 12)",713.6881317286654,0.0,1.0,1.0,0.0,0.0,0.0,12.0
300,HOBBIES_1_312,"(0, 1, 2)","(0, 0, 0, 12)",667.0889333007158,0.0,1.0,2.0,0.0,0.0,0.0,12.0
301,HOBBIES_1_345,"(3, 1, 0)","(0, 0, 1, 12)",506.5292634454346,3.0,1.0,0.0,0.0,0.0,1.0,12.0
302,HOBBIES_1_404,"(2, 0, 2)","(0, 0, 0, 12)",603.2341554275843,2.0,0.0,2.0,0.0,0.0,0.0,12.0
303,HOBBIES_1_416,"(3, 0, 1)","(0, 0, 0, 12)",403.39745714946076,3.0,0.0,1.0,0.0,0.0,0.0,12.0
304,HOUSEHOLD_1_004,"(1, 0, 2)","(0, 0, 0, 12)",513.487733546847,1.0,0.0,2.0,0.0,0.0,0.0,12.0
305,HOUSEHOLD_1_045,"(5, 0, 1)","(0, 0, 1, 12)",551.5512458226938,5.0,0.0,1.0,0.0,0.0,1.0,12.0
306,HOUSEHOLD_1_055,"(3, 1, 0)","(1, 0, 0, 12)",475.6828237748148,3.0,1.0,0.0,1.0,0.0,0.0,12.0
307,HOUSEHOLD_1_072,"(2, 0, 2)","(1, 0, 1, 12)",465.22445675697037,2.0,0.0,2.0,1.0,0.0,1.0,12.0
308,HOUSEHOLD_1_083,"(4, 1, 0)","(0, 0, 0, 12)",581.8062521996281,4.0,1.0,0.0,0.0,0.0,0.0,12.0
309,HOUSEHOLD_1_090,"(5, 0, 0)","(1, 0, 0, 12)",452.3506574234873,5.0,0.0,0.0,1.0,0.0,0.0,12.0
310,HOUSEHOLD_1_112,"(2, 0, 0)","(0, 0, 0, 12)",518.121805280128,2.0,0.0,0.0,0.0,0.0,0.0,12.0
311,HOUSEHOLD_1_122,"(1, 1, 0)","(0, 0, 0, 12)",411.2954984015866,1.0,1.0,0.0,0.0,0.0,0.0,12.0
312,HOUSEHOLD_1_147,"(2, 0, 2)","(0, 0, 0, 12)",527.8572385360725,2.0,0.0,2.0,0.0,0.0,0.0,12.0
313,HOUSEHOLD_1_179,"(1, 0, 2)","(0, 0, 1, 12)",626.86435079406,1.0,0.0,2.0,0.0,0.0,1.0,12.0
314,HOUSEHOLD_1_180,"(2, 0, 0)","(0, 0, 0, 12)",396.62649873587964,2.0,0.0,0.0,0.0,0.0,0.0,12.0
315,HOUSEHOLD_1_218,"(0, 1, 3)","(0, 0, 0, 12)",312.7437888448063,0.0,1.0,3.0,0.0,0.0,0.0,12.0
316,HOUSEHOLD_1_243,"(3, 1, 3)","(0, 0, 0, 12)",481.1569335946484,3.0,1.0,3.0,0.0,0.0,0.0,12.0
317,HOUSEHOLD_1_277,"(3, 0, 0)","(0, 0, 0, 12)",445.8044349771487,3.0,0.0,0.0,0.0,0.0,0.0,12.0
318,HOUSEHOLD_1_294,"(3, 1, 0)","(0, 0, 0, 12)",538.5644736956519,3.0,1.0,0.0,0.0,0.0,0.0,12.0
319,HOUSEHOLD_1_307,"(2, 0, 2)","(0, 1, 0, 12)",10.0,2.0,0.0,2.0,0.0,1.0,0.0,12.0
320,HOUSEHOLD_1_327,"(0, 1, 0)","(0, 0, 0, 12)",656.6612821547352,0.0,1.0,0.0,0.0,0.0,0.0,12.0
321,HOUSEHOLD_1_350,"(1, 1, 3)","(0, 0, 0, 12)",470.0364574254152,1.0,1.0,3.0,0.0,0.0,0.0,12.0
322,HOUSEHOLD_1_389,"(1, 0, 2)","(0, 0, 0, 12)",628.3708629054166,1.0,0.0,2.0,0.0,0.0,0.0,12.0
323,HOUSEHOLD_1_426,"(1, 1, 0)","(0, 0, 1, 12)",312.33228930214887,1.0,1.0,0.0,0.0,0.0,1.0,12.0
324,HOUSEHOLD_1_429,"(0, 0, 0)","(0, 1, 0, 12)",97.43228752044188,0.0,0.0,0.0,0.0,1.0,0.0,12.0
325,HOUSEHOLD_1_434,"(1, 1, 0)","(0, 0, 0, 12)",532.4597608555871,1.0,1.0,0.0,0.0,0.0,0.0,12.0
326,HOUSEHOLD_1_453,"(3, 0, 0)","(1, 0, 0, 12)",319.25628472810956,3.0,0.0,0.0,1.0,0.0,0.0,12.0
327,HOUSEHOLD_1_459,"(2, 0, 0)","(0, 0, 0, 12)",477.5877660890621,2.0,0.0,0.0,0.0,0.0,0.0,12.0
328,HOUSEHOLD_1_471,"(0, 1, 1)","(0, 0, 0, 12)",322.8765681681373,0.0,1.0,1.0,0.0,0.0,0.0,12.0
329,HOUSEHOLD_1_494,"(5, 0, 0)","(0, 0, 1, 12)",542.1463519647156,5.0,0.0,0.0,0.0,0.0,1.0,12.0
330,HOUSEHOLD_1_505,"(5, 1, 1)","(0, 0, 0, 12)",539.7471099910383,5.0,1.0,1.0,0.0,0.0,0.0,12.0
331,HOUSEHOLD_1_528,"(1, 1, 4)","(0, 0, 0, 12)",450.0892315472487,1.0,1.0,4.0,0.0,0.0,0.0,12.0
332,HOUSEHOLD_1_540,"(3, 0, 1)","(0, 0, 1, 12)",291.71691466833096,3.0,0.0,1.0,0.0,0.0,1.0,12.0
333,HOUSEHOLD_2_442,"(1, 1, 0)","(0, 0, 1, 12)",480.05983557348014,1.0,1.0,0.0,0.0,0.0,1.0,12.0
334,FOODS_1_067,"(2, 0, 0)","(2, 0, 0, 12)",634.5626784172274,2.0,0.0,0.0,2.0,0.0,0.0,12.0
335,FOODS_1_105,"(2, 1, 2)","(1, 0, 0, 12)",397.17207149487564,2.0,1.0,2.0,1.0,0.0,0.0,12.0
336,FOODS_1_190,"(1, 0, 0)","(0, 0, 0, 12)",344.5052122561098,1.0,0.0,0.0,0.0,0.0,0.0,12.0
337,FOODS_1_206,"(2, 1, 1)","(1, 0, 0, 12)",592.530236059933,2.0,1.0,1.0,1.0,0.0,0.0,12.0
338,FOODS_2_016,"(0, 1, 0)","(0, 0, 0, 12)",531.1033550573388,0.0,1.0,0.0,0.0,0.0,0.0,12.0
339,FOODS_2_059,"(2, 0, 0)","(2, 0, 0, 12)",521.8605921399799,2.0,0.0,0.0,2.0,0.0,0.0,12.0
340,FOODS_2_101,"(0, 1, 0)","(0, 0, 1, 12)",537.0182380032738,0.0,1.0,0.0,0.0,0.0,1.0,12.0
341,FOODS_2_109,"(3, 1, 0)","(2, 0, 0, 12)",446.26371010631755,3.0,1.0,0.0,2.0,0.0,0.0,12.0
342,FOODS_2_150,"(2, 0, 0)","(0, 0, 0, 12)",612.5682020652881,2.0,0.0,0.0,0.0,0.0,0.0,12.0
343,FOODS_2_194,"(2, 0, 0)","(0, 0, 0, 12)",614.9255326895114,2.0,0.0,0.0,0.0,0.0,0.0,12.0
344,FOODS_2_233,"(1, 0, 2)","(2, 0, 0, 12)",514.5794429231503,1.0,0.0,2.0,2.0,0.0,0.0,12.0
345,FOODS_2_304,"(2, 0, 2)","(0, 0, 0, 12)",550.5561664612145,2.0,0.0,2.0,0.0,0.0,0.0,12.0
346,FOODS_2_315,"(3, 0, 2)","(0, 0, 0, 12)",592.5133252415258,3.0,0.0,2.0,0.0,0.0,0.0,12.0
347,FOODS_2_376,"(1, 1, 3)","(0, 0, 0, 12)",576.1249303836164,1.0,1.0,3.0,0.0,0.0,0.0,12.0
348,FOODS_2_380,"(2, 0, 0)","(0, 0, 1, 12)",627.1702146478394,2.0,0.0,0.0,0.0,0.0,1.0,12.0
349,FOODS_2_382,"(2, 0, 0)","(0, 0, 0, 12)",525.5359040583081,2.0,0.0,0.0,0.0,0.0,0.0,12.0
350,FOODS_3_002,,,,,,,,,,
351,FOODS_3_046,"(1, 1, 0)","(0, 0, 0, 12)",336.7941812848753,1.0,1.0,0.0,0.0,0.0,0.0,12.0
352,FOODS_3_065,"(2, 1, 2)","(1, 0, 1, 12)",519.405483212457,2.0,1.0,2.0,1.0,0.0,1.0,12.0
353,FOODS_3_071,"(2, 0, 0)","(1, 0, 0, 12)",345.48767798393555,2.0,0.0,0.0,1.0,0.0,0.0,12.0
354,FOODS_3_074,"(2, 1, 2)","(1, 0, 0, 12)",273.47125678466,2.0,1.0,2.0,1.0,0.0,0.0,12.0
355,FOODS_3_079,"(2, 0, 0)","(0, 0, 0, 12)",662.4100606319141,2.0,0.0,0.0,0.0,0.0,0.0,12.0
356,FOODS_3_098,"(3, 1, 0)","(0, 0, 0, 12)",475.58735047649816,3.0,1.0,0.0,0.0,0.0,0.0,12.0
357,FOODS_3_108,"(0, 1, 0)","(0, 0, 1, 12)",521.5757636294328,0.0,1.0,0.0,0.0,0.0,1.0,12.0
358,FOODS_3_182,"(3, 0, 0)","(0, 0, 0, 12)",539.7263564469706,3.0,0.0,0.0,0.0,0.0,0.0,12.0
359,FOODS_3_183,"(4, 1, 0)","(0, 0, 0, 12)",496.0518368626363,4.0,1.0,0.0,0.0,0.0,0.0,12.0
360,FOODS_3_215,"(3, 1, 0)","(0, 0, 0, 12)",494.7955942004768,3.0,1.0,0.0,0.0,0.0,0.0,12.0
361,FOODS_3_232,"(5, 0, 1)","(0, 0, 0, 12)",494.30904826208405,5.0,0.0,1.0,0.0,0.0,0.0,12.0
362,FOODS_3_250,"(2, 0, 0)","(0, 0, 0, 12)",504.26943606083177,2.0,0.0,0.0,0.0,0.0,0.0,12.0
363,FOODS_3_258,"(2, 0, 0)","(0, 0, 0, 12)",488.8557824766042,2.0,0.0,0.0,0.0,0.0,0.0,12.0
364,FOODS_3_302,"(5, 0, 0)","(0, 0, 0, 12)",629.5080773854628,5.0,0.0,0.0,0.0,0.0,0.0,12.0
365,FOODS_3_306,"(2, 0, 0)","(0, 1, 0, 12)",211.0479553682527,2.0,0.0,0.0,0.0,1.0,0.0,12.0
366,FOODS_3_307,"(3, 0, 0)","(0, 0, 0, 12)",480.8802869200157,3.0,0.0,0.0,0.0,0.0,0.0,12.0
367,FOODS_3_332,"(2, 0, 0)","(1, 0, 1, 12)",543.6612994919445,2.0,0.0,0.0,1.0,0.0,1.0,12.0
368,FOODS_3_339,"(1, 1, 3)","(1, 0, 0, 12)",614.5583938995908,1.0,1.0,3.0,1.0,0.0,0.0,12.0
369,FOODS_3_344,"(2, 0, 0)","(0, 0, 0, 12)",278.21136720009923,2.0,0.0,0.0,0.0,0.0,0.0,12.0
370,FOODS_3_369,"(1, 1, 0)","(0, 0, 0, 12)",477.88802150376455,1.0,1.0,0.0,0.0,0.0,0.0,12.0
371,FOODS_3_378,"(2, 0, 0)","(0, 0, 0, 12)",543.0517197544615,2.0,0.0,0.0,0.0,0.0,0.0,12.0
372,FOODS_3_398,"(5, 1, 0)","(0, 0, 0, 12)",491.879597730068,5.0,1.0,0.0,0.0,0.0,0.0,12.0
373,FOODS_3_410,"(1, 1, 0)","(0, 0, 0, 12)",513.7847884700657,1.0,1.0,0.0,0.0,0.0,0.0,12.0
374,FOODS_3_431,"(5, 0, 0)","(0, 0, 0, 12)",508.46571189049854,5.0,0.0,0.0,0.0,0.0,0.0,12.0
375,FOODS_3_448,"(1, 1, 3)","(0, 0, 0, 12)",521.9976155711079,1.0,1.0,3.0,0.0,0.0,0.0,12.0
376,FOODS_3_450,"(3, 0, 0)","(0, 0, 1, 12)",445.693398350823,3.0,0.0,0.0,0.0,0.0,1.0,12.0
377,FOODS_3_468,"(4, 1, 0)","(0, 0, 0, 12)",642.7011548537687,4.0,1.0,0.0,0.0,0.0,0.0,12.0
378,FOODS_3_493,"(3, 1, 0)","(0, 0, 0, 12)",513.4015578369088,3.0,1.0,0.0,0.0,0.0,0.0,12.0
379,FOODS_3_577,"(3, 0, 2)","(0, 0, 0, 12)",550.3473357983552,3.0,0.0,2.0,0.0,0.0,0.0,12.0
380,FOODS_3_596,"(2, 0, 0)","(0, 0, 0, 12)",484.7311410184909,2.0,0.0,0.0,0.0,0.0,0.0,12.0
381,FOODS_3_598,"(4, 0, 0)","(0, 0, 0, 12)",427.06201427782116,4.0,0.0,0.0,0.0,0.0,0.0,12.0
382,FOODS_3_617,"(2, 0, 0)","(2, 0, 0, 12)",543.578292899037,2.0,0.0,0.0,2.0,0.0,0.0,12.0
383,FOODS_3_625,"(5, 0, 0)","(0, 0, 0, 12)",400.4331891117596,5.0,0.0,0.0,0.0,0.0,0.0,12.0
384,FOODS_3_628,"(5, 0, 0)","(0, 0, 0, 12)",555.3321226129884,5.0,0.0,0.0,0.0,0.0,0.0,12.0
385,FOODS_3_676,"(3, 1, 0)","(0, 0, 0, 12)",509.0955018984635,3.0,1.0,0.0,0.0,0.0,0.0,12.0
386,FOODS_3_703,"(2, 1, 2)","(0, 0, 0, 12)",175.41302231855434,2.0,1.0,2.0,0.0,0.0,0.0,12.0
387,FOODS_3_706,"(3, 0, 0)","(0, 0, 0, 12)",283.89242112909096,3.0,0.0,0.0,0.0,0.0,0.0,12.0
388,FOODS_3_750,"(2, 0, 1)","(0, 0, 1, 12)",572.8735753585013,2.0,0.0,1.0,0.0,0.0,1.0,12.0
389,FOODS_3_771,"(3, 1, 0)","(0, 0, 0, 12)",409.8995839278903,3.0,1.0,0.0,0.0,0.0,0.0,12.0
390,FOODS_3_801,"(1, 0, 2)","(0, 0, 0, 12)",530.2793792903348,1.0,0.0,2.0,0.0,0.0,0.0,12.0
391,HOBBIES_1_004,"(3, 1, 0)","(2, 0, 0, 12)",459.6601444483407,3.0,1.0,0.0,2.0,0.0,0.0,12.0
392,HOBBIES_1_019,"(1, 0, 2)","(1, 0, 0, 12)",486.2391041530741,1.0,0.0,2.0,1.0,0.0,0.0,12.0
